695,8000	763,979
696,0000	761,674
696,2000	746,595
696,4000	749,685
696,6000	736,174
696,8000	741,631
697,0000	745,83
697,2000	731,863
697,4000	723,824
697,6000	725,349
697,8000	713,604
698,0000	699,366
698,2000	692,058
698,4000	701,442
698,6000	695,941
698,8000	694,961
699,0000	672,189
699,2000	663,284
699,4000	653,306
699,6000	655,249
699,8000	656,887
700,0000	640,075
700,2000	635,804
700,4000	635,059
700,6000	622,136
700,8000	630,825
701,0000	621,668
701,2000	616,835
701,4000	611,76
701,6000	615,041
701,8000	609,318
702,0000	601,495
702,2000	596,087
702,4000	602,639
702,6000	598,75
702,8000	578,335
703,0000	578,942
703,2000	582,788
703,4000	573,194
703,6000	575,529
703,8000	564,923
704,0000	570,647
704,2000	555,805
704,4000	547,864
704,6000	547,231
704,8000	548,441
705,0000	536,275
705,2000	535,543
705,4000	539,315
705,6000	521,729
705,8000	519,482
706,0000	516,94
706,2000	511,509
706,4000	515,189
706,6000	511,605
706,8000	505,282
707,0000	503,71
707,2000	499,733
707,4000	502,343
707,6000	489,728
707,8000	489,971
708,0000	488,274
708,2000	477,553
708,4000	472,736
708,6000	473,97
708,8000	475,695
709,0000	470,385
709,2000	464,446
709,4000	471,466
709,6000	452,334
709,8000	454,558
710,0000	455,379
710,2000	449,707
710,4000	444,09
710,6000	445,809
710,8000	438,632
711,0000	430,541
711,2000	432,268
711,4000	430,026
711,6000	429,469
711,8000	426,597
712,0000	428,19
712,2000	417,222
712,4000	410,562
712,6000	401,492
712,8000	407,498
713,0000	406,972
713,2000	401,451
713,4000	399,307
713,6000	397,632
713,8000	398,992
714,0000	393,584
714,2000	388,772
714,4000	385,443
714,6000	382,007
714,8000	374,661
715,0000	380,96
715,2000	373,704
715,4000	377,801
715,6000	372,112
715,8000	364,8
716,0000	357,09
716,2000	361,628
716,4000	353,611
716,6000	349,42
716,8000	354,056
717,0000	345,941
717,2000	344,86
717,4000	345,485
717,6000	351,387
717,8000	336,979
718,0000	335,867
718,2000	333,641
718,4000	329,666
718,6000	330,028
718,8000	323,089
719,0000	326,335
719,2000	331,505
719,4000	323,744
719,6000	307,215
719,8000	309,022
720,0000	311,512
720,2000	309,652
720,4000	310,955
720,6000	307,004
720,8000	303,71
721,0000	297,733
721,2000	300,369
721,4000	301,006
721,6000	297,949
721,8000	296,724
722,0000	296,571
722,2000	295,183
722,4000	286,417
722,6000	284,841
722,8000	279,557
723,0000	273,998
723,2000	272,463
723,4000	273,839
723,6000	276,693
723,8000	273,377
724,0000	272,373
724,2000	270,823
724,4000	267,114
724,6000	261,561
724,8000	267,62
725,0000	265,944
725,2000	263,235
725,4000	255,512
725,6000	253,764
725,8000	263,527
726,0000	254,109
726,2000	247,742
726,4000	249,512
726,6000	249,866
726,8000	246,213
727,0000	243,347
727,2000	242,116
727,4000	241,603
727,6000	238,616
727,8000	236,349
728,0000	224,199
728,2000	222,083
728,4000	226,671
728,6000	230,252
728,8000	225,8
729,0000	222,918
729,2000	215,715
729,4000	216,531
729,6000	218,346
729,8000	216,78
730,0000	218,662
730,2000	213,157
730,4000	208,53
730,6000	207,782
730,8000	212,704
731,0000	206,873
731,2000	207,979
731,4000	203,676
731,6000	205,523
731,8000	199,173
732,0000	198,468
732,2000	201,067
732,4000	196,234
732,6000	192,835
732,8000	193,15
733,0000	186,145
733,2000	190,954
733,4000	184,302
733,6000	190,771
733,8000	187,04
734,0000	182,933
734,2000	179,827
734,4000	182,885
734,6000	185,631
734,8000	180,398
735,0000	177,429
735,2000	170,448
735,4000	174,563
735,6000	170,793
735,8000	172,797
736,0000	170,163
736,2000	162,276
736,4000	163,916
736,6000	163,155
736,8000	163,574
737,0000	162,264
737,2000	162,584
737,4000	162,894
737,6000	158,339
737,8000	156,994
738,0000	149,693
738,2000	153,346
738,4000	158,826
738,6000	153,388
738,8000	152,646
739,0000	145,354
739,2000	149,102
739,4000	145,687
739,6000	141,887
739,8000	143,486
740,0000	144,949
740,2000	147,16
740,4000	144,242
740,6000	142,956
740,8000	139,443
741,0000	136,03
741,2000	140,577
741,4000	141,454
741,6000	135,982
741,8000	132,592
742,0000	131,385
742,2000	128,076
742,4000	130,152
742,6000	127,806
742,8000	128,398
743,0000	125,581
743,2000	123,863
743,4000	125,255
743,6000	125,545
743,8000	124,421
744,0000	124,598
744,2000	124,527
744,4000	121,52
744,6000	120,92
744,8000	119,601
745,0000	120,784
745,2000	120,644
745,4000	116,637
745,6000	118,011
745,8000	119,137
746,0000	115,99
746,2000	112,467
746,4000	114,457
746,6000	114,107
746,8000	112,708
747,0000	115,264
747,2000	107,877
747,4000	107,843
747,6000	105,682
747,8000	102,802
748,0000	102,536
748,2000	100,83
748,4000	100,197
748,6000	104,94
748,8000	102,897
749,0000	102,98
749,2000	100,222
749,4000	101,131
749,6000	100,612
749,8000	102,089
750,0000	100,874
750,2000	99,6616
750,4000	97,9016
750,6000	98,2141
750,8000	95,2805
751,0000	93,2962
751,2000	98,9888
751,4000	99,2451
751,6000	95,8084
751,8000	91,3554
752,0000	87,7757
752,2000	88,4035
752,4000	90,2383
752,6000	92,5148
752,8000	90,7035
753,0000	89,2446
753,2000	85,1103
753,4000	85,6334
753,6000	90,1961
753,8000	85,2133
754,0000	83,7848
754,2000	85,704
754,4000	80,5835
754,6000	81,1483
754,8000	81,9181
755,0000	81,2248
755,2000	81,0111
755,4000	84,1376
755,6000	83,2094
755,8000	83,2353
756,0000	82,7528
756,2000	80,7007
756,4000	76,1722
756,6000	78,8862
756,8000	79,6929
757,0000	74,1106
757,2000	72,6181
757,4000	76,8464
757,6000	77,3942
757,8000	77,3567
758,0000	74,6955
758,2000	75,5841
758,4000	73,3131
758,6000	71,2725
758,8000	70,305
759,0000	68,3512
759,2000	72,3001
759,4000	69,7421
759,6000	69,8235
759,8000	70,0192
760,0000	67,8335
760,2000	70,4713
760,4000	69,4023
760,6000	68,8704
760,8000	61,3487
761,0000	60,9148
761,2000	62,6149
761,4000	65,4038
761,6000	64,9393
761,8000	64,2843
762,0000	61,5412
762,2000	60,797
762,4000	60,3998
762,6000	57,3669
762,8000	59,2142
763,0000	58,5503
763,2000	58,1487
763,4000	59,4662
763,6000	58,8677
763,8000	57,8755
764,0000	59,5656
764,2000	59,1563
764,4000	55,8446
764,6000	54,9777
764,8000	56,3228
765,0000	55,557
765,2000	55,0846
765,4000	54,5282
765,6000	53,8158
765,8000	54,6755
766,0000	53,5024
766,2000	53,4977
766,4000	51,4343
766,6000	51,5685
766,8000	52,5372
767,0000	48,7912
767,2000	49,3057
767,4000	48,1672
767,6000	47,256
767,8000	49,4824
768,0000	48,0446
768,2000	48,2449
768,4000	46,7089
768,6000	47,5129
768,8000	46,9148
769,0000	46,2753
769,2000	47,3975
769,4000	45,885
769,6000	46,852
769,8000	42,5629
770,0000	43,7985
770,2000	44,9405
770,4000	43,3132
770,6000	40,4613
770,8000	44,1374
771,0000	46,5468
771,2000	44,4042
771,4000	45,2353
771,6000	44,9301
771,8000	41,667
772,0000	37,6893
772,2000	38,1612
772,4000	41,5197
772,6000	41,8799
772,8000	41,0491
773,0000	39,3394
773,2000	39,5199
773,4000	40,0808
773,6000	38,1686
773,8000	36,0265
774,0000	37,208
774,2000	38,3801
774,4000	37,2178
774,6000	39,6431
774,8000	36,972
775,0000	35,9634
775,2000	37,2423
775,4000	34,3086
775,6000	35,1851
775,8000	35,0884
776,0000	36,3746
776,2000	36,6857
776,4000	36,673
776,6000	35,5824
776,8000	35,7724
777,0000	34,4463
777,2000	32,3413
777,4000	32,6334
777,6000	32,3198
777,8000	34,7561
778,0000	34,545
778,2000	31,638
778,4000	33,3354
778,6000	32,4329
778,8000	33,5076
779,0000	34,181
779,2000	34,6495
779,4000	33,578
779,6000	30,9527
779,8000	30,4791
780,0000	29,4452
780,2000	32,4079
780,4000	28,4792
780,6000	29,6524
780,8000	28,6235
781,0000	29,413
781,2000	30,2944
781,4000	29,9367
781,6000	28,6428
781,8000	28,5046
782,0000	28,7389
782,2000	27,5454
782,4000	26,6199
782,6000	26,47
782,8000	26,8124
783,0000	26,2995
783,2000	26,0266
783,4000	26,3236
783,6000	27,4097
783,8000	28,5454
784,0000	26,9355
784,2000	27,2631
784,4000	27,0398
784,6000	24,6478
784,8000	24,0857
785,0000	25,8523
785,2000	22,7335
785,4000	23,2222
785,6000	24,9184
785,8000	23,8605
786,0000	23,6444
786,2000	24,0667
786,4000	22,5789
786,6000	22,4202
786,8000	22,513
787,0000	22,224
787,2000	21,8854
787,4000	21,9006
787,6000	20,8502
787,8000	23,5535
788,0000	21,8313
788,2000	21,2289
788,4000	20,8893
788,6000	22,2493
788,8000	20,3248
789,0000	21,1118
789,2000	19,1309
789,4000	19,1697
789,6000	19,6974
789,8000	18,2348
790,0000	19,5357
790,2000	20,314
790,4000	20,6247
790,6000	21,5491
790,8000	19,6791
791,0000	19,9457
791,2000	19,5504
791,4000	20,186
791,6000	19,0378
791,8000	19,0952
792,0000	19,8668
792,2000	18,9381
792,4000	18,4944
792,6000	20,3207
792,8000	19,7662
793,0000	20,8772
793,2000	19,6157
793,4000	16,8337
793,6000	17,7771
793,8000	18,2348
794,0000	19,8672
794,2000	18,0971
794,4000	16,0603
794,6000	17,5303
794,8000	15,7029
795,0000	16,2958
795,2000	15,473
795,4000	15,3396
795,6000	14,7292
795,8000	16,6549
796,0000	17,6799
796,2000	17,8271
796,4000	15,4351
796,6000	16,7546
796,8000	16,1157
797,0000	15,8033
797,2000	15,8269
797,4000	15,3706
797,6000	14,1625
797,8000	15,0314
798,0000	16,1391
798,2000	15,6383
798,4000	13,473
798,6000	15,3633
798,8000	15,0179
799,0000	16,8409
799,2000	17,3007
799,4000	15,6479
799,6000	16,1446
799,8000	15,499
800,0000	14,4286
